,24hr growth,link,logo,marketcap,name,price,symbol,time,trading volume
3353,1.34%,/currencies/obyte,,19449993,Obyte,25.81,GBYTE,20201110183615,"$9,033"
3354,9.64%,/currencies/beam,,19420272,Beam,0.259716,BEAM,20201110183615,"$17,581,205"
3355,15.24%,/currencies/bdcc-bitica-coin,,19582744,BDCC Bitica COIN,5.26,BDCC,20201110183615,"$4,021,156"
3356,6.64%,/currencies/celer-network,,19344205,Celer Network,0.004844,CELR,20201110183615,"$5,586,238"
3357,3.03%,/currencies/cindicator,,19378457,Cindicator,0.009689,CND,20201110183615,"$75,809"
3358,0.23%,/currencies/dynamic-trading-rights,,19347986,Dynamic Trading Rights,0.011921,DTR,20201110183615,"$27,785"
3359,2.77%,/currencies/fnb-protocol,,19339875,FNB Protocol,0.008147,FNB,20201110183615,"$605,579"
3360,2.35%,/currencies/newscrypto,,19284340,Newscrypto,0.202496,NWC,20201110183615,"$656,876"
3361,53.70%,/currencies/stakenet,,19206879,Stakenet,0.177323,XSN,20201110183615,$0
3362,5.77%,/currencies/nimiq,,19202553,Nimiq,0.002800,NIM,20201110183615,"$875,827"
3363,14.56%,/currencies/arpa-chain,,19004302,ARPA Chain,0.019808,ARPA,20201110183615,"$7,404,997"
3364,3.88%,/currencies/wazirx,,18872745,WazirX,0.080716,WRX,20201110183615,"$1,035,436"
3365,9.79%,/currencies/pivx,,18754000,PIVX,0.330286,PIVX,20201110183615,"$324,929"
3366,0.76%,/currencies/huobi-pool-token,,18806714,Huobi Pool Token,0.003607,HPT,20201110183615,"$392,648"
3367,1.00%,/currencies/nash-exchange,,18573201,Nash Exchange,0.792285,NEX,20201110183615,"$51,995"
3368,5.33%,/currencies/lto-network,,18642832,LTO Network,0.076619,LTO,20201110183615,"$1,924,302"
3369,16.27%,/currencies/yfdai-finance,,18549737,YFDAI.FINANCE,1145.84,YF-DAI,20201110183615,"$2,271,363"
3370,2.30%,/currencies/vidt-datalink,,18149588,VIDT Datalink,0.367190,VIDT,20201110183615,"$1,426,794"
3371,8.03%,/currencies/ignis,,17970982,Ignis,0.023610,IGNIS,20201110183615,"$713,839"
3372,3.59%,/currencies/crpt,,17642239,Crypterium,0.208956,CRPT,20201110183615,"$182,865"
3373,7.34%,/currencies/etherisc,,17436948,Etherisc DIP Token,0.103544,DIP,20201110183615,"$24,137"
3374,5.02%,/currencies/nebulas-token,,17363757,Nebulas,0.302985,NAS,20201110183615,"$1,840,014"
3375,6.59%,/currencies/bridge-oracle,,17685167,Bridge Oracle,0.002210,BRG,20201110183615,"$98,191"
3376,7.09%,/currencies/thorenext,,17124450,ThoreNext,0.357129,THX,20201110183615,"$4,315"
3377,4.30%,/currencies/sport-and-leisure,,17068384,Sport and Leisure,0.025243,SNL,20201110183615,"$157,209"
3378,3.94%,/currencies/prizm,,16901962,PRIZM,0.007351,PZM,20201110183615,"$106,589"
3379,0.65%,/currencies/levolution,,16818897,Levolution,0.289519,LEVL,20201110183615,"$279,969"
3380,8.11%,/currencies/audius,,16675719,Audius,0.138964,AUDIO,20201110183615,"$2,171,072"
3381,1.60%,/currencies/trustswap,,16680555,TrustSwap,0.255496,SWAP,20201110183615,"$1,107,262"
3382,5.76%,/currencies/zap,,16467694,Zap,0.069736,ZAP,20201110183615,"$709,487"
3383,1.40%,/currencies/noia-network,,16360778,NOIA Network,0.050905,NOIA,20201110183615,"$528,313"
3384,16.17%,/currencies/airswap,,16276219,AirSwap,0.108508,AST,20201110183615,"$2,491,143"
3385,8.60%,/currencies/gleec,,16223008,Gleec,1.27,GLEEC,20201110183615,"$35,240"
3386,7.57%,/currencies/stormx,,16230300,StormX,0.002155,STMX,20201110183615,"$1,163,272"
3387,4.40%,/currencies/dent,,15962541,Dent,0.000187,DENT,20201110183615,"$301,986"
3388,14.41%,/currencies/phala-network,,15780178,Phala.Network,0.123240,PHA,20201110183615,"$6,103,922"
3389,0.66%,/currencies/synchrobitcoin,,15602884,SynchroBitcoin,0.194369,SNB,20201110183615,"$415,376"
3390,0.40%,/currencies/celo-dollar,,15539604,Celo Dollar,0.991116,CUSD,20201110183615,"$5,452"
3391,26.38%,/currencies/ergo,,15442989,Ergo,0.654862,ERG,20201110183615,"$1,326,303"
3392,3.88%,/currencies/sentivate,,15453760,Sentivate,0.004556,SNTVT,20201110183615,"$169,241"
3393,0.62%,/currencies/pirate-chain,,15443992,Pirate Chain,0.089909,ARRR,20201110183615,"$482,043"
3394,7.17%,/currencies/12ships,,15499999,12Ships,0.003159,TSHP,20201110183615,"$320,805"
3395,13.01%,/currencies/grin,,15173809,Grin,0.265168,GRIN,20201110183615,"$2,708,764"
3396,52.00%,/currencies/meta,,14777808,Meta,1.49,MTA,20201110183615,"$5,699,542"
3397,6.31%,/currencies/truechain,,14951927,TrueChain,0.187896,TRUE,20201110183615,"$6,787,676"
3398,3.22%,/currencies/function-x,,14763636,Function X,0.064244,FX,20201110183615,"$94,181"
3399,0.03%,/currencies/b2bx,,14738938,B2BX,0.750845,B2B,20201110183615,"$3,615"
3400,5.15%,/currencies/groestlcoin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/258.png""/>",14737496,Groestlcoin,0.193202,GRS,20201110183631,"$1,163,135"
3401,8.09%,/currencies/standard-tokenization-protocol,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/4006.png""/>",14608842,Standard Tokenization Protocol,0.015943,STPT,20201110183631,"$1,819,580"
3402,0.53%,/currencies/folgory-coin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/4842.png""/>",14562944,Folgory Coin,0.830958,FLG,20201110183631,"$345,191"
3403,0.52%,/currencies/karatgold-coin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2907.png""/>",14491892,Karatgold Coin,0.003065,KBC,20201110183631,$74
3404,22.95%,/currencies/nkn,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2780.png""/>",14522366,NKN,0.024881,NKN,20201110183631,"$3,652,672"
3405,0.49%,/currencies/davinci-coin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/3154.png""/>",14396458,Davinci Coin,0.003132,DAC,20201110183631,"$538,810"
3406,13.08%,/currencies/ecoreal-estate,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/3344.png""/>",14354090,Ecoreal Estate,0.068690,ECOREAL,20201110183631,"$2,884"
3407,0.57%,/currencies/salus,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1159.png""/>",14277623,SaluS,14.10,SLS,20201110183631,"$1,622"
3408,0.02%,/currencies/gemini-dollar,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/3306.png""/>",14310802,Gemini Dollar,1.00,GUSD,20201110183631,"$2,892,966"
3409,0.70%,/currencies/yep-coin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/6777.png""/>",14235734,YEP COIN,3.29,YEP,20201110183631,"$2,651"
3410,3.62%,/currencies/gas,,14228844,Gas,1.40,GAS,20201110183631,"$3,021,295"
3411,6.70%,/currencies/unobtanium,,14156906,Unobtanium,69.74,UNO,20201110183631,"$7,070"
3412,4.72%,/currencies/envion,,14154535,Envion,0.111081,EVN,20201110183631,$0
3413,7.31%,/currencies/beowulf,,14069069,Beowulf,0.014069,BWF,20201110183631,"$25,919"
3414,5.08%,/currencies/contentos,,13980723,Contentos,0.006520,COS,20201110183631,"$587,462"
3415,19.01%,/currencies/morpheus-network,,13792123,Morpheus.Network,0.292340,MRPH,20201110183631,"$747,535"
3416,4.37%,/currencies/invictus-hyperion-fund,,13705619,Invictus Hyperion Fund,0.116136,IHF,20201110183631,$570
3417,0.51%,/currencies/zbg-token,,13685316,ZBG Token,0.051835,ZT,20201110183631,"$1,407,756"
3418,11.65%,/currencies/onotoken,,13612006,ONOToken,0.000759,ONOT,20201110183631,$57
3419,6.75%,/currencies/wixlar,,13540390,Wixlar,0.005659,WIX,20201110183631,"$2,641"
3420,12.70%,/currencies/massnet,,13584918,Massnet,0.156396,MASS,20201110183631,"$361,295"
3421,15.52%,/currencies/axie-infinity,,13376569,Axie Infinity,0.250719,AXS,20201110183631,"$7,736,290"
3422,1.63%,/currencies/apollo-currency,,13365354,Apollo Currency,0.000910,APL,20201110183631,"$685,653"
3423,19.19%,/currencies/jewel,,13346398,Jewel,0.243947,JWL,20201110183631,$0
3424,1.22%,/currencies/injective-protocol,,13295162,Injective Protocol,0.984223,INJ,20201110183631,"$8,179,331"
3425,10.75%,/currencies/venus,,13311086,Venus,3.15,XVS,20201110183631,"$2,804,969"
3426,3.31%,/currencies/medibloc,,13255696,MediBloc,0.004946,MED,20201110183631,"$234,248"
3427,0.44%,/currencies/bitkan,,13198314,BitKan,0.002048,KAN,20201110183631,"$576,464"
3428,6.13%,/currencies/fabrk,,12550562,FABRK,0.002618,FAB,20201110183631,"$748,605"
3429,7.04%,/currencies/proton,,12955758,Proton,0.006809,XPR,20201110183631,"$546,623"
3430,11.40%,/currencies/apm-coin,,12962260,apM Coin,0.035820,APM,20201110183631,"$4,368,297"
3431,0.83%,/currencies/bit-z-token,,12957380,Bit-Z Token,0.103620,BZ,20201110183631,"$2,622,348"
3432,4.46%,/currencies/drep,,12913939,DREP,0.003239,DREP,20201110183631,"$547,683"
3433,1.88%,/currencies/populous,,13113142,Populous,0.246246,PPT,20201110183631,"$1,972,045"
3434,18.76%,/currencies/blocknet,,12615052,Blocknet,1.74,BLOCK,20201110183631,"$11,442"
3435,1.74%,/currencies/dinastycoin,,12850385,Dinastycoin,0.006474,DCY,20201110183631,"$3,661"
3436,1.47%,/currencies/king-dag,,12849290,King DAG,0.262222,KDAG,20201110183631,"$195,108"
3437,1.18%,/currencies/dusk-network,,12838631,Dusk Network,0.046887,DUSK,20201110183631,"$443,067"
3438,3.80%,/currencies/constellation,,12781023,Constellation,0.010088,DAG,20201110183631,"$86,173"
3439,0.26%,/currencies/platincoin,,12776603,PLATINCOIN,2.55,PLC,20201110183631,"$561,441"
3440,1.89%,/currencies/perpetual-protocol,,12499920,Perpetual Protocol,0.841386,PERP,20201110183631,"$200,556"
3441,12.82%,/currencies/tixl,,12685384,Tixl,265.51,MTXLT,20201110183631,"$24,507"
3442,7.01%,/currencies/fusion,,12540154,Fusion,0.264048,FSN,20201110183631,"$1,294,515"
3443,10.19%,/currencies/qash,,12518826,QASH,0.035768,QASH,20201110183631,"$182,331"
3444,4.19%,/currencies/zenon,,12512616,Zenon,2.64,ZNN,20201110183631,"$354,141"
3445,1.15%,/currencies/digixdao,,12574449,DigixDAO,86.67,DGD,20201110183631,"$85,465"
3446,42.49%,/currencies/octofi,,12405432,OctoFi,21.77,OCTO,20201110183631,"$1,216,357"
3447,7.59%,/currencies/aergo,,12605785,Aergo,0.047746,AERGO,20201110183631,"$5,881,011"
3448,7.84%,/currencies/enigma,,12428757,Enigma,0.512153,ENG,20201110183631,"$52,873"
3449,11.67%,/currencies/seele,,12401755,Seele-N,0.017727,SEELE,20201110183631,"$64,168"
3450,1.80%,/currencies/bhp-coin,,12381128,BHPCoin,0.613608,BHP,20201110183631,"$2,302,946"
3451,0.09%,/currencies/repo,,12311295,REPO,0.111963,REPO,20201110183631,$0
3452,0.79%,/currencies/bitcoinhd,,12381083,BitcoinHD,2.04,BHD,20201110183631,"$9,666,205"
3453,16.75%,/currencies/chromia,,12250318,Chromia,0.028518,CHR,20201110183631,"$3,904,735"
3454,3.51%,/currencies/moeda-loyalty-points,,12266595,Moeda Loyalty Points,0.624926,MDA,20201110183631,"$327,069"
3455,5.14%,/currencies/lambda,,12179896,Lambda,0.014304,LAMB,20201110183631,"$5,396,542"
3456,1.95%,/currencies/moviebloc,,12151359,MovieBloc,0.001424,MBL,20201110183631,"$1,074,983"
3457,3.62%,/currencies/project-pai,,12110110,Project Pai,0.008157,PAI,20201110183631,"$176,224"
3458,1.09%,/currencies/milk-alliance,,12085191,MiL.k,0.154620,MLK,20201110183631,"$562,530"
3459,1.35%,/currencies/mvl,,11962849,MVL,0.001164,MVL,20201110183631,"$899,789"
3460,9.27%,/currencies/render-token,,11977653,Render Token,0.109011,RNDR,20201110183631,"$19,215"
3461,22.53%,/currencies/kcash,,11935701,Kcash,0.026792,KCASH,20201110183631,"$19,920,798"
3462,4.56%,/currencies/pancakeswap,,11882425,PancakeSwap,0.234914,CAKE,20201110183631,"$318,168"
3463,1.74%,/currencies/rchain,,11798838,RChain,0.024434,REV,20201110183631,"$170,652"
3464,33.44%,/currencies/weshow-token,,12225410,WeShow Token,0.026356,WET,20201110183631,"$9,820,222"
3465,1.30%,/currencies/rakon,,11771363,Rakon,0.089081,RKN,20201110183631,"$593,972"
3466,10.96%,/currencies/darwinia-network,,11702972,Darwinia Network,0.037779,RING,20201110183631,"$1,481,072"
3467,7.59%,/currencies/nexus,,11744851,Nexus,0.181607,NXS,20201110183631,"$981,370"
3468,14.21%,/currencies/quantum-resistant-ledger,,11649717,Quantum Resistant Ledger,0.160579,QRL,20201110183631,"$224,706"
3469,0.51%,/currencies/dmm-governance,,11544252,DMM: Governance,0.246173,DMG,20201110183631,"$1,056,288"
3470,40.88%,/currencies/advanced-internet-blocks,,11577480,Advanced Internet Blocks,0.000478,AIB,20201110183631,$5
3471,5.60%,/currencies/einsteinium,,11537290,Einsteinium,0.052255,EMC2,20201110183631,"$793,973"
3472,0.04%,/currencies/usdj,,11470573,USDJ,0.993970,USDJ,20201110183631,"$4,092,754"
3473,0.02%,/currencies/level01,,11428903,Level01,0.070566,LVX,20201110183631,"$222,515"
3474,5.87%,/currencies/latoken,,11387354,LATOKEN,0.029958,LA,20201110183631,"$53,760"
3475,9.72%,/currencies/bella-protocol,,11261650,Bella Protocol,0.776665,BEL,20201110183631,"$2,806,209"
3476,3.40%,/currencies/aurora,,11143897,Aurora,0.001703,AOA,20201110183631,"$1,741,382"
3477,3.33%,/currencies/content-value-network,,11230939,Content Value Network,0.012142,CVNT,20201110183631,"$1,529,555"
3478,0.31%,/currencies/cocos-bcx,,11130323,Cocos-BCX,0.000283,COCOS,20201110183631,"$816,120"
3479,8.80%,/currencies/0chain,,10987253,0Chain,0.227005,ZCN,20201110183631,"$238,584"
3480,7.94%,/currencies/bounce-token,,10931753,Bounce Token,412.69,BOT,20201110183631,"$1,540,479"
3481,2.73%,/currencies/quark,,10845406,Quark,0.040611,QRK,20201110183631,"$1,759"
3482,5.54%,/currencies/coinmetro-token,,10828308,CoinMetro Token,0.038717,XCM,20201110183631,"$36,447"
3483,18.43%,/currencies/raiden-network-token,,10697785,Raiden Network Token,0.210129,RDN,20201110183631,"$1,877,515"
3484,2.98%,/currencies/sapphire,,10553814,Sapphire,0.025996,SAPP,20201110183631,"$29,042"
3485,3.56%,/currencies/library-credit,,10565231,LBRY Credits,0.021580,LBC,20201110183631,"$534,457"
3486,4.79%,/currencies/tachyon-protocol,,10455751,Tachyon Protocol,0.039181,IPX,20201110183631,"$332,413"
3487,1.05%,/currencies/molecular-future,,10413360,Molecular Future,0.121820,MOF,20201110183631,"$3,276,607"
3488,4.25%,/currencies/carry,,10394115,Carry,0.001692,CRE,20201110183631,"$721,100"
3489,1.11%,/currencies/metaverse,,10328146,Metaverse ETP,0.130280,ETP,20201110183631,"$157,805"
3490,0.79%,/currencies/amo-coin,,10301943,AMO Coin,0.000567,AMO,20201110183631,"$213,746"
3491,0.84%,/currencies/biki,,10295570,BIKI,0.032695,BIKI,20201110183631,"$1,232,397"
3492,5.37%,/currencies/perlin,,10229618,Perlin,0.021173,PERL,20201110183631,"$2,906,622"
3493,0.86%,/currencies/anchor,,10208144,Anchor,0.796631,ANCT,20201110183631,"$16,184"
3494,0.07%,/currencies/insights-network,,10191394,Insights Network,0.051798,INSTAR,20201110183631,"$5,063"
3495,231.62%,/currencies/gny,,9346619,GNY,0.048585,GNY,20201110183631,"$119,933"
3496,5.85%,/currencies/monolith,,10130236,Monolith,0.299604,TKN,20201110183631,"$20,669"
3497,4.10%,/currencies/prometeus,,10093810,Prometeus,1.65,PROM,20201110183631,"$174,404"
3498,1.24%,/currencies/iqeon,,10037074,IQeon,1.83,IQN,20201110183631,"$295,313"
3499,12.04%,/currencies/waltonchain,,10036780,Waltonchain,0.343928,WTC,20201110183631,"$4,535,903"
3500,0.54%,/currencies/bitcoin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1.png""/>",284073686450,Bitcoin,15323.55,BTC,20201110183646,"$25,995,271,116"
3501,0.93%,/currencies/ethereum,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1027.png""/>",51136801542,Ethereum,451.05,ETH,20201110183646,"$12,056,634,282"
3502,0.05%,/currencies/tether,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/825.png""/>",17360870658,Tether,1.00,USDT,20201110183646,"$38,786,961,662"
3503,1.43%,/currencies/xrp,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/52.png""/>",11568396819,XRP,0.255303,XRP,20201110183646,"$3,493,511,087"
3504,4.22%,/currencies/chainlink,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1975.png""/>",5123606454,Chainlink,13.09,LINK,20201110183646,"$1,714,057,403"
3505,2.73%,/currencies/bitcoin-cash,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1831.png""/>",4783923793,Bitcoin Cash,257.63,BCH,20201110183646,"$1,615,089,816"
3506,0.83%,/currencies/binance-coin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1839.png""/>",4068356832,Binance Coin,28.17,BNB,20201110183646,"$306,729,565"
3507,1.84%,/currencies/litecoin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2.png""/>",3838719096,Litecoin,58.29,LTC,20201110183646,"$2,307,848,268"
3508,1.51%,/currencies/polkadot-new,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/6636.png""/>",3782569642,Polkadot,4.44,DOT,20201110183646,"$377,088,440"
3509,0.17%,/currencies/cardano,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2010.png""/>",3298205124,Cardano,0.106009,ADA,20201110183646,"$701,451,578"
3510,2.36%,/currencies/bitcoin-sv,,2912958832,Bitcoin SV,156.89,BSV,20201110183646,"$613,570,463"
3511,0.04%,/currencies/usd-coin,,2829218571,USD Coin,1.00,USDC,20201110183646,"$474,596,662"
3512,0.49%,/currencies/eos,,2343989933,EOS,2.50,EOS,20201110183646,"$1,543,929,409"
3513,1.46%,/currencies/monero,,2061517835,Monero,116.11,XMR,20201110183646,"$712,404,719"
3514,0.81%,/currencies/wrapped-bitcoin,,1884874109,Wrapped Bitcoin,15273.18,WBTC,20201110183646,"$34,966,772"
3515,0.16%,/currencies/tron,,1784220558,TRON,0.024899,TRX,20201110183646,"$702,765,808"
3516,0.19%,/currencies/stellar,,1672838449,Stellar,0.079974,XLM,20201110183646,"$153,743,736"
3517,3.09%,/currencies/tezos,,1617054725,Tezos,2.16,XTZ,20201110183646,"$171,120,908"
3518,0.51%,/currencies/crypto-com-coin,,1484664972,Crypto.com Coin,0.069809,CRO,20201110183646,"$42,945,073"
3519,0.60%,/currencies/unus-sed-leo,,1291670151,UNUS SED LEO,1.29,LEO,20201110183646,"$12,321,679"
3520,5.31%,/currencies/nem,,1187942707,NEM,0.131994,XEM,20201110183646,"$27,361,562"
3521,2.02%,/currencies/neo,,1107057777,Neo,15.69,NEO,20201110183646,"$465,686,321"
3522,0.12%,/currencies/cosmos,,1045432377,Cosmos,5.08,ATOM,20201110183646,"$218,283,623"
3523,3.72%,/currencies/filecoin,,973208544,Filecoin,30.46,FIL,20201110183646,"$167,528,765"
3524,0.01%,/currencies/multi-collateral-dai,,971605246,Dai,1.01,DAI,20201110183646,"$74,306,011"
3525,22.97%,/currencies/aave,,783918076,Aave,67.28,AAVE,20201110183646,"$431,460,448"
3526,2.76%,/currencies/huobi-token,,754473278,Huobi Token,3.64,HT,20201110183646,"$74,295,936"
3527,5.27%,/currencies/vechain,,747524477,VeChain,0.011623,VET,20201110183646,"$108,613,083"
3528,1.62%,/currencies/iota,,708395666,IOTA,0.254862,MIOTA,20201110183646,"$10,272,373"
3529,1.86%,/currencies/dash,,678054053,Dash,69.14,DASH,20201110183646,"$363,557,308"
3530,13.06%,/currencies/uniswap,,663555936,Uniswap,3.05,UNI,20201110183646,"$515,553,370"
3531,0.52%,/currencies/theta,,644809641,THETA,0.644810,THETA,20201110183646,"$19,676,495"
3532,1.97%,/currencies/zcash,,626993341,Zcash,60.03,ZEC,20201110183646,"$380,260,434"
3533,0.00%,/currencies/binance-usd,,619952002,Binance USD,0.999900,BUSD,20201110183646,"$441,467,227"
3534,2.27%,/currencies/ethereum-classic,,597119510,Ethereum Classic,5.13,ETC,20201110183646,"$643,056,511"
3535,5.43%,/currencies/maker,,554090342,Maker,552.35,MKR,20201110183646,"$32,306,552"
3536,21.04%,/currencies/yearn-finance,,550456666,yearn.finance,18368.33,YFI,20201110183646,"$782,114,325"
3537,13.54%,/currencies/synthetix-network-token,,502592868,Synthetix,4.78,SNX,20201110183646,"$71,841,190"
3538,2.41%,/currencies/celsius,,456100540,Celsius,1.91,CEL,20201110183646,"$2,976,583"
3539,2.50%,/currencies/omg,,449686776,OMG Network,3.21,OMG,20201110183646,"$121,941,366"
3540,7.59%,/currencies/compound,,423276116,Compound,102.22,COMP,20201110183646,"$117,299,149"
3541,9.79%,/currencies/uma,,422431702,UMA,7.62,UMA,20201110183646,"$11,536,247"
3542,0.01%,/currencies/waves,,396311488,Waves,3.83,WAVES,20201110183646,"$40,987,703"
3543,2.65%,/currencies/ontology,,373942527,Ontology,0.480294,ONT,20201110183646,"$78,270,909"
3544,3.57%,/currencies/dogecoin,,351270741,Dogecoin,0.002765,DOGE,20201110183646,"$39,304,721"
3545,3.30%,/currencies/ftx-token,,345631535,FTX Token,3.66,FTT,20201110183646,"$4,689,220"
3546,9.61%,/currencies/algorand,,324222460,Algorand,0.288078,ALGO,20201110183646,"$65,297,383"
3547,4.82%,/currencies/basic-attention-token,,302320252,Basic Attention Token,0.202253,BAT,20201110183646,"$114,729,208"
3548,3.88%,/currencies/hedgetrade,,302682161,HedgeTrade,0.892259,HEDG,20201110183646,"$454,374"
